date,sku_id,units_sold,forecast
2025-11-11,SKU002,3,6.727377031926608
2025-11-12,SKU002,9,8.68747327495734
2025-11-13,SKU002,11,9.376422542581418
2025-11-14,SKU002,6,8.247631205403232
2025-11-15,SKU002,11,13.003175410377617
2025-11-16,SKU002,9,14.527210134999056
2025-11-17,SKU002,8,9.85308384292877
2025-11-18,SKU002,11,5.165346681403148
2025-11-19,SKU002,10,9.244411205322306
2025-11-20,SKU002,8,10.158554263255146
2025-11-21,SKU002,4,6.727992098999316
2025-11-22,SKU002,12,10.435022142068089
2025-11-23,SKU002,11,14.081758108169081
2025-11-24,SKU002,10,8.54618235136103
2025-11-25,SKU002,12,8.512049206058586
2025-11-26,SKU002,5,11.713837695954934
2025-11-27,SKU002,11,9.09765863126762
2025-11-28,SKU002,7,7.090847156122903
2025-11-29,SKU002,14,14.174555287041
2025-11-30,SKU002,7,14.335218009260583
2025-12-01,SKU002,10,9.453285365447782
2025-12-02,SKU002,6,10.69531245863786
2025-12-04,SKU002,5,9.827371097007905
2025-12-05,SKU002,8,6.498314579559133
2025-12-06,SKU002,8,12.965367695444892
2025-12-07,SKU002,6,9.912329932290245
2025-12-08,SKU002,9,9.742007455077081
2025-12-09,SKU002,6,7.505300026181207
2025-12-10,SKU002,3,7.150725772252227
2025-12-11,SKU002,9,8.832833047228322
2025-12-12,SKU002,11,7.4437667194443975
2025-12-13,SKU002,8,11.102494988649275
2025-12-14,SKU002,9,7.078006903091267
2025-12-15,SKU002,9,8.910030400039556
2025-12-16,SKU002,7,8.619290450823165
2025-12-17,SKU002,6,7.708716024449997
2025-12-18,SKU002,9,7.64482146425932
2025-12-19,SKU002,8,8.987281011037624
2025-12-20,SKU002,4,9.26542541443963
2025-12-21,SKU002,12,6.937728896666673
2025-12-22,SKU002,5,9.84518647348641
2025-12-23,SKU002,4,7.532111889160802
2025-12-24,SKU002,10,4.99117154249068
2025-12-25,SKU002,7,10.675512785492556
2025-12-26,SKU002,6,8.907609289106176
2025-12-27,SKU002,9,7.711558357981163
2025-12-28,SKU002,10,9.058532392450285
2025-12-29,SKU002,9,8.840470471561677
2025-12-30,SKU002,10,7.166376921020127
2025-12-31,SKU002,8,9.690130716412924
2025-11-06,SKU003,8,3.4769347021128
2025-11-07,SKU003,9,5.555695999040193
2025-11-08,SKU003,7,8.567394202109828
2025-11-09,SKU003,3,6.898686283750245
2025-11-10,SKU003,4,4.873587308253463
2025-11-11,SKU003,3,4.954702852874686
2025-11-12,SKU003,4,3.563525610054214
2025-11-13,SKU003,4,5.151012997632833
2025-11-14,SKU003,9,4.909462153021063
2025-11-15,SKU003,3,7.4074602949917185
2025-11-16,SKU003,10,6.1907722315512945
2025-11-17,SKU003,5,5.602323729886293
2025-11-18,SKU003,6,5.744374970021284
2025-11-19,SKU003,5,3.8154425619728363
2025-11-20,SKU003,5,5.400048366177345
2025-11-21,SKU003,2,6.486278831946393
2025-11-22,SKU003,11,5.302690927534165
2025-11-23,SKU003,7,9.409238660342313
2025-11-24,SKU003,6,6.695764508952327
2025-11-25,SKU003,4,5.238349412236851
2025-11-26,SKU003,4,4.504182369261014
2025-11-27,SKU003,1,3.7559313161781462
2025-11-28,SKU003,1,4.339297502832123
2025-11-29,SKU003,6,7.409370784618778
2025-11-30,SKU003,7,11.381044570313156
2025-12-01,SKU003,5,5.57196862933441
2025-12-02,SKU003,9,5.691327109697903
2025-12-04,SKU003,5,5.257858367698614
2025-12-05,SKU003,4,5.297564681460543
2025-12-06,SKU003,5,7.202271761705186
2025-12-07,SKU003,6,5.405097461621144
2025-12-08,SKU003,1,4.758859690271337
2025-12-09,SKU003,9,3.827959766667607
2025-12-10,SKU003,1,5.2222655340252855
2025-12-11,SKU003,5,2.95962609070806
2025-12-12,SKU003,2,4.725940085391743
2025-12-13,SKU003,6,3.959470185530471
2025-12-14,SKU003,9,7.255465802006253
2025-12-15,SKU003,4,4.65575542783625
2025-12-16,SKU003,2,6.757731310580573
2025-12-17,SKU003,5,2.984600647900532
2025-12-18,SKU003,1,5.484618398270803
2025-12-19,SKU003,3,2.8537172816152885
2025-12-20,SKU003,5,6.441340905414327
2025-12-21,SKU003,3,6.477551644369594
2025-12-22,SKU003,3,3.716481353357991
2025-12-23,SKU003,6,5.194677856888997
2025-12-24,SKU003,2,4.015186680731422
2025-12-25,SKU003,4,2.7722661135113604
2025-12-26,SKU003,6,3.3022347239672847
2025-12-27,SKU003,9,6.1826485448326425
2025-12-28,SKU003,4,6.875772423064785
2025-12-29,SKU003,7,4.12423136655043
2025-12-30,SKU003,4,7.041754234194532
2025-12-31,SKU003,6,4.2169607658833685
2025-11-06,SKU004,4,3.2122491128203126
2025-11-07,SKU004,2,4.230314969952556
2025-11-08,SKU004,3,5.590629142098484
2025-11-09,SKU004,7,6.277777346560628
2025-11-10,SKU004,3,4.399701376930439
2025-11-11,SKU004,7,4.17867588271587
2025-11-12,SKU004,2,4.547955766079632
2025-11-13,SKU004,3,3.07378231643711
2025-11-14,SKU004,6,3.8941558927503763
2025-11-15,SKU004,2,4.696232363399438
2025-11-16,SKU004,8,4.714226492391783
2025-11-17,SKU004,4,4.681025400918512
2025-11-18,SKU004,3,3.9785256456301026
2025-11-19,SKU004,5,3.1597605562516082
2025-11-20,SKU004,3,4.068427983126568
2025-11-21,SKU004,1,4.175829925564983
2025-11-22,SKU004,4,4.340788921048238
2025-11-23,SKU004,8,6.977989952994805
2025-11-24,SKU004,2,4.685602627464661
2025-11-25,SKU004,0,4.647624793885212
2025-11-26,SKU004,4,3.4865180758103085
2025-11-27,SKU004,3,3.3720779865522217
2025-11-28,SKU004,3,4.187323585724904
2025-11-29,SKU004,5,5.150812376633348
2025-11-30,SKU004,5,6.329629056254176
2025-12-01,SKU004,5,4.1669473416114355
2025-12-02,SKU004,3,3.856820640362164
2025-12-04,SKU004,3,2.9096333213722536
2025-12-05,SKU004,7,2.5511886821399754
2025-12-06,SKU004,5,4.906206249824577
2025-12-07,SKU004,4,6.079309081119223
2025-12-08,SKU004,5,3.360161974682538
2025-12-09,SKU004,5,4.07491719176561
2025-12-10,SKU004,4,3.1512216750966866
2025-12-11,SKU004,6,3.412916130960741
2025-12-12,SKU004,4,5.7510285289815
2025-12-13,SKU004,8,4.202743159485775
2025-12-14,SKU004,7,6.322396902186536
2025-12-15,SKU004,5,4.879119906113484
2025-12-16,SKU004,6,4.123537103025903
2025-12-17,SKU004,7,3.7392254427550666
2025-12-18,SKU004,3,5.294058468608446
2025-12-19,SKU004,6,4.437246909239893
2025-12-20,SKU004,4,5.857883060372011
2025-12-21,SKU004,7,6.091934521913516
2025-12-22,SKU004,4,4.96821783939166
2025-12-23,SKU004,7,4.306848329133416
2025-12-24,SKU004,4,5.940388626993198
2025-12-25,SKU004,3,4.23377931407944
2025-12-26,SKU004,2,4.654490646336825
2025-12-27,SKU004,3,4.85040188938956
2025-12-28,SKU004,7,5.415990546317865
2025-12-29,SKU004,1,5.362837015425531
2025-12-30,SKU004,3,4.6067041449300445
2025-12-31,SKU004,2,4.3599269022194544
2025-11-06,SKU005,12,17.518265743527326
2025-11-07,SKU005,10,12.813115969780796
2025-11-08,SKU005,22,19.038762822181127
2025-11-09,SKU005,21,15.642249504561432
2025-11-10,SKU005,13,15.26578539949555
2025-11-11,SKU005,13,15.603214066511303
2025-11-12,SKU005,9,14.436237998898918
2025-11-13,SKU005,10,12.908092610156395
2025-11-14,SKU005,16,11.372435998810216
2025-11-15,SKU005,24,19.5550972078738
2025-11-16,SKU005,17,19.965157086211143
2025-11-17,SKU005,16,11.413626231104244
2025-11-18,SKU005,12,14.168614926346764
2025-11-19,SKU005,14,14.63787250977474
2025-11-20,SKU005,10,14.57753107886345
2025-11-21,SKU005,17,12.797823605284497
2025-11-22,SKU005,25,21.954619965679747
2025-11-23,SKU005,21,20.949695507193727
2025-11-24,SKU005,8,15.074953608043776
2025-11-25,SKU005,18,12.425222155234202
2025-11-26,SKU005,15,13.914181113907583
2025-11-27,SKU005,10,14.240633033445686
2025-11-28,SKU005,9,13.750847829709967
2025-11-29,SKU005,14,23.203577987070705
2025-11-30,SKU005,26,19.760466954657527
2025-12-01,SKU005,19,15.385085502231584
2025-12-02,SKU005,13,16.845884293178013
2025-12-04,SKU005,15,11.819487115271913
2025-12-05,SKU005,10,13.622766944969909
2025-12-06,SKU005,15,17.65632255754347
2025-12-07,SKU005,11,19.68864594810519
2025-12-08,SKU005,16,13.5816270799142
2025-12-09,SKU005,13,15.09835514807923
2025-12-10,SKU005,15,12.925754013579303
2025-12-11,SKU005,10,12.94814141141347
2025-12-12,SKU005,17,12.652081993449267
2025-12-13,SKU005,17,16.84959403523494
2025-12-14,SKU005,15,17.38900347871861
2025-12-15,SKU005,9,16.262225684283134
2025-12-16,SKU005,15,11.69686407574149
2025-12-17,SKU005,16,14.388003800520725
2025-12-18,SKU005,14,13.407677898729228
2025-12-19,SKU005,12,14.940450775587804
2025-12-20,SKU005,18,16.536351711725178
2025-12-21,SKU005,16,14.715408435272822
2025-12-22,SKU005,21,12.730437858645447
2025-12-23,SKU005,14,17.794549708068264
2025-12-24,SKU005,13,15.11626563845396
2025-12-25,SKU005,18,12.300862017241094
2025-12-26,SKU005,8,14.830228426455864
2025-12-27,SKU005,18,14.0896296976186
2025-12-28,SKU005,16,18.48154878597092
2025-12-29,SKU005,17,16.188466342359828
2025-12-30,SKU005,16,14.933387627541075
2025-12-31,SKU005,17,14.879555834560827
2025-11-06,SKU006,4,5.570741980276146
2025-11-07,SKU006,7,4.068688925395955
2025-11-08,SKU006,3,7.547640246199661
2025-11-09,SKU006,9,6.298059659222443
2025-11-10,SKU006,5,5.409749081755267
2025-11-11,SKU006,4,3.2209442969492312
2025-11-12,SKU006,4,4.151654480537512
2025-11-13,SKU006,3,5.602793991190733
2025-11-14,SKU006,5,4.841585874458631
2025-11-15,SKU006,1,5.3296247260970535
2025-11-16,SKU006,9,6.242321423040994
2025-11-17,SKU006,6,6.187953257803422
2025-11-18,SKU006,5,3.8187921525067314
2025-11-19,SKU006,5,4.311506765432348
2025-11-20,SKU006,8,5.77710102656375
2025-11-21,SKU006,7,6.38485798359566
2025-11-22,SKU006,10,6.274510585819155
2025-11-23,SKU006,4,9.552443248121719
2025-11-24,SKU006,3,4.627636942061908
2025-11-25,SKU006,3,3.9429670194931603
2025-11-26,SKU006,7,4.417341008090317
2025-11-27,SKU006,9,5.895662865453273
2025-11-28,SKU006,8,6.378268391221536
2025-11-29,SKU006,4,8.824065579701799
2025-11-30,SKU006,6,6.845841792101818
2025-12-01,SKU006,5,6.105023973529746
2025-12-02,SKU006,5,4.172216220903703
2025-12-04,SKU006,4,7.0850615155810495
2025-12-05,SKU006,5,6.570368502020383
2025-12-06,SKU006,5,6.10773877649771
2025-12-07,SKU006,6,5.980564669553652
2025-12-08,SKU006,6,4.619520985764573
2025-12-09,SKU006,9,4.635405675095071
2025-12-10,SKU006,2,6.9569382705232545
2025-12-11,SKU006,5,4.352029752544459
2025-12-12,SKU006,8,5.691144127041386
2025-12-13,SKU006,3,4.716305223727266
2025-12-14,SKU006,8,5.831746388727986
2025-12-15,SKU006,6,6.008485600691088
2025-12-16,SKU006,7,5.955878685729507
2025-12-17,SKU006,4,5.104529215581877
2025-12-18,SKU006,2,6.027662715140548
2025-12-19,SKU006,7,6.142925136138268
2025-12-20,SKU006,5,6.911698032020144
2025-12-21,SKU006,10,5.149562517957792
2025-12-22,SKU006,4,6.581649260366173
2025-12-23,SKU006,6,5.95222604608596
2025-12-24,SKU006,11,5.51036766596587
2025-12-25,SKU006,5,7.831161371721227
2025-12-26,SKU006,4,7.635966417907889
2025-12-27,SKU006,8,4.46033373297855
2025-12-28,SKU006,5,8.111683909028546
2025-12-29,SKU006,6,4.928160195955366
2025-12-30,SKU006,6,6.482887161280309
2025-12-31,SKU006,8,7.660517313024836
2025-11-06,SKU007,19,19.587210436596855
2025-11-07,SKU007,14,16.466663649989112
2025-11-08,SKU007,25,22.57175028243439
2025-11-09,SKU007,22,25.07540310710037
2025-11-10,SKU007,12,20.06117145584149
2025-11-11,SKU007,21,16.354684742388997
2025-11-12,SKU007,16,19.489328153138903
2025-11-13,SKU007,14,17.696365030896015
2025-11-14,SKU007,10,17.324832097403828
2025-11-15,SKU007,23,24.223083598137993
2025-11-16,SKU007,35,25.3549214593069
2025-11-17,SKU007,14,16.596838725693395
2025-11-18,SKU007,28,18.950644720944542
2025-11-19,SKU007,24,22.19608275227012
2025-11-20,SKU007,13,17.56911048210431
2025-11-21,SKU007,18,14.035892323441528
2025-11-22,SKU007,31,23.28122295889271
2025-11-23,SKU007,29,28.820409669300364
2025-11-24,SKU007,28,17.465345424339397
2025-11-25,SKU007,24,21.759796134105333
2025-11-26,SKU007,20,20.191188473307832
2025-11-27,SKU007,20,16.992362050160473
2025-11-28,SKU007,27,16.891745599553886
2025-11-29,SKU007,29,30.472119337090703
2025-11-30,SKU007,33,32.225409852467166
2025-12-01,SKU007,30,21.40023516041631
2025-12-02,SKU007,17,23.045833418375967
2025-12-04,SKU007,22,15.908940425654858
2025-12-05,SKU007,20,20.55616967961164
2025-12-06,SKU007,26,22.55473084840302
2025-12-07,SKU007,20,21.896559809842465
2025-12-08,SKU007,21,20.73177107145505
2025-12-09,SKU007,18,20.6763727844788
2025-12-10,SKU007,17,17.687277248048844
2025-12-11,SKU007,28,17.366083456637877
2025-12-12,SKU007,23,21.188921448647687
2025-12-13,SKU007,18,21.61329402291416
2025-12-14,SKU007,29,22.942984230932115
2025-12-15,SKU007,23,21.67702596753551
2025-12-16,SKU007,21,22.09071712814104
2025-12-17,SKU007,18,19.599951248415294
2025-12-18,SKU007,30,19.7732646033541
2025-12-19,SKU007,16,23.896962499531913
2025-12-20,SKU007,19,22.98408690123987
2025-12-21,SKU007,22,22.55855278633415
2025-12-22,SKU007,29,22.415006644302004
2025-12-23,SKU007,24,23.415946919343643
2025-12-24,SKU007,22,20.065076376534833
2025-12-25,SKU007,21,23.4717936576702
2025-12-26,SKU007,13,22.166974357086488
2025-12-27,SKU007,23,20.776683149235225
2025-12-28,SKU007,29,24.84339635294383
2025-12-29,SKU007,21,21.721063340631645
2025-12-30,SKU007,30,20.28522816934678
2025-12-31,SKU007,17,20.048779164252363
2025-11-06,SKU008,15,12.012205856412505
2025-11-07,SKU008,10,14.258216723335199
2025-11-08,SKU008,18,15.367519256290503
2025-11-09,SKU008,22,19.35311544047272
2025-11-10,SKU008,9,18.865764102694445
2025-11-11,SKU008,14,12.464410931174442
2025-11-12,SKU008,9,12.22295780740651
2025-11-13,SKU008,9,12.619706042975132
2025-11-14,SKU008,15,12.022908242802574
2025-11-15,SKU008,16,19.480246662793103
2025-11-16,SKU008,22,19.741892333373652
2025-11-17,SKU008,16,15.137203355018697
2025-11-19,SKU008,11,10.55087417302861
2025-11-20,SKU008,11,11.257555783987263
2025-11-21,SKU008,8,13.1002146515574
2025-11-22,SKU008,19,15.988332879732189
2025-11-23,SKU008,14,20.96499349635341
2025-11-24,SKU008,19,13.20099645725188
2025-11-25,SKU008,15,13.77616251438434
2025-11-26,SKU008,15,11.08798087292131
2025-11-27,SKU008,9,12.218768400652666
2025-11-28,SKU008,19,10.2314617847631
2025-11-29,SKU008,13,23.115952019918517
2025-11-30,SKU008,27,22.66311544693706
2025-12-01,SKU008,19,21.18648222016455
2025-12-02,SKU008,12,14.488731492763506
2025-12-04,SKU008,10,12.5480159646924
2025-12-05,SKU008,12,12.392221600697944
2025-12-06,SKU008,20,15.723014460363185
2025-12-07,SKU008,12,18.8879041507125
2025-12-08,SKU008,17,14.797420904992467
2025-12-09,SKU008,20,15.017523216591727
2025-12-10,SKU008,12,14.824936436037639
2025-12-11,SKU008,15,10.191774607780907
2025-12-12,SKU008,18,15.914633210792259
2025-12-13,SKU008,12,16.356484413000334
2025-12-14,SKU008,18,16.428622045945417
2025-12-15,SKU008,16,16.94913602545872
2025-12-16,SKU008,19,15.723281688207303
2025-12-17,SKU008,12,13.147518378578873
2025-12-18,SKU008,15,12.576365411789423
2025-12-19,SKU008,13,14.041248063806528
2025-12-20,SKU008,9,15.862778110022427
2025-12-21,SKU008,16,12.662289712607224
2025-12-22,SKU008,14,17.19185367688021
2025-12-23,SKU008,11,17.07699554694261
2025-12-24,SKU008,13,13.22067162068578
2025-12-25,SKU008,14,13.835722031166284
2025-12-26,SKU008,17,15.90872175779048
2025-12-27,SKU008,13,12.393525174407936
2025-12-28,SKU008,23,18.379357312370797
2025-12-29,SKU008,13,17.99711902254974
2025-12-30,SKU008,12,13.914475406211105
2025-12-31,SKU008,11,12.138838422835576
2025-11-06,SKU009,6,10.607409036858858
2025-11-07,SKU009,4,4.767187110380559
2025-11-08,SKU009,8,11.026877501002224
2025-11-09,SKU009,10,14.798427442504993
2025-11-10,SKU009,8,9.881262389867523
2025-11-11,SKU009,9,7.890956177784367
2025-11-12,SKU009,10,9.18369549845794
2025-11-13,SKU009,1,9.759719815203683
2025-11-14,SKU009,12,4.290974743315329
2025-11-15,SKU009,8,12.52082989596213
2025-11-16,SKU009,14,13.26632362851773
2025-11-17,SKU009,8,8.460372602013944
2025-11-19,SKU009,8,10.612893089884558
2025-11-20,SKU009,4,6.730167035893622
2025-11-21,SKU009,10,5.706271546018198
2025-11-22,SKU009,12,12.366423075143896
2025-11-23,SKU009,11,12.946872392078676
2025-11-24,SKU009,5,8.78061446466349
2025-11-25,SKU009,11,8.589599009222905
2025-11-26,SKU009,10,8.753572170196367
2025-11-27,SKU009,10,6.896539281055453
2025-11-28,SKU009,7,9.985021918916667
2025-11-29,SKU009,12,13.48643278919363
2025-11-30,SKU009,11,17.42706317062909
2025-12-01,SKU009,8,7.748019472347643
2025-12-02,SKU009,10,9.637433294020312
2025-12-04,SKU009,13,7.026215667085143
2025-12-05,SKU009,10,8.62000465274535
2025-12-06,SKU009,11,10.368530048423699
2025-12-07,SKU009,18,10.376020619070156
2025-12-08,SKU009,4,8.457994036110792
2025-12-09,SKU009,16,9.335886393362731
2025-12-10,SKU009,10,11.227726775279836
2025-12-11,SKU009,14,8.916217374872616
2025-12-12,SKU009,12,11.500229834182965
2025-12-13,SKU009,13,10.251460604215202
2025-12-14,SKU009,13,12.925014491513425
2025-12-15,SKU009,9,7.860864283915506
2025-12-16,SKU009,8,11.413283816352012
2025-12-17,SKU009,13,8.598634756674798
2025-12-18,SKU009,8,12.394784885187105
2025-12-19,SKU009,8,10.683815262641392
2025-12-20,SKU009,11,11.074939624450092
2025-12-21,SKU009,12,12.918694018441126
2025-12-22,SKU009,10,7.240778191133778
2025-12-23,SKU009,12,12.019510789350267
2025-12-24,SKU009,7,11.436793121309949
2025-12-25,SKU009,9,9.385045782096208
2025-12-26,SKU009,13,9.083132580224323
2025-12-27,SKU009,11,12.418986587962902
2025-12-28,SKU009,15,11.692039543029411
2025-12-29,SKU009,9,10.71232208340098
2025-12-30,SKU009,5,10.28512807752873
2025-12-31,SKU009,7,8.013746170447469
2025-11-06,SKU010,15,9.695234357245981
2025-11-07,SKU010,9,14.082781627277738
2025-11-08,SKU010,15,16.728842500197164
2025-11-09,SKU010,16,18.14036760789963
2025-11-10,SKU010,7,13.22992586462953
2025-11-11,SKU010,17,13.230256662508875
2025-11-12,SKU010,11,15.986065968154113
2025-11-13,SKU010,17,13.074698273343637
2025-11-14,SKU010,10,14.840644950968072
2025-11-15,SKU010,20,15.420604817943289
2025-11-16,SKU010,23,19.14719755593712
2025-11-17,SKU010,12,12.455299274602961
2025-11-19,SKU010,19,10.733139177976541
2025-11-20,SKU010,11,16.046965585175542
2025-11-21,SKU010,7,11.55060143370539
2025-11-22,SKU010,26,17.83812880522494
2025-11-23,SKU010,16,21.730230913516046
2025-11-24,SKU010,8,11.696006419877829
2025-11-25,SKU010,18,14.106298360668394
2025-11-26,SKU010,11,16.739042390131967
2025-11-27,SKU010,12,12.408853954505762
2025-11-28,SKU010,14,11.96961748547544
2025-11-29,SKU010,17,23.704105362711694
2025-11-30,SKU010,24,23.01579097973326
2025-12-01,SKU010,7,14.197789801350023
2025-12-02,SKU010,14,12.577582837100191
2025-12-04,SKU010,18,17.01216794715364
2025-12-05,SKU010,20,12.113650925845105
2025-12-06,SKU010,18,19.1182925912646
2025-12-07,SKU010,25,16.81781808641385
2025-12-08,SKU010,12,10.981218509342801
2025-12-09,SKU010,15,15.396469049170717
2025-12-10,SKU010,17,15.892432287718032
2025-12-11,SKU010,16,16.292138937107932
2025-12-12,SKU010,8,15.762559416184112
2025-12-13,SKU010,20,15.524288650480838
2025-12-14,SKU010,20,21.116151981614586
2025-12-15,SKU010,14,12.556631125687232
2025-12-16,SKU010,8,13.956511634654692
2025-12-17,SKU010,15,17.14409929839099
2025-12-18,SKU010,16,15.067021850816552
2025-12-19,SKU010,7,14.474184952800574
2025-12-20,SKU010,19,19.06549527187268
2025-12-21,SKU010,23,19.29872090832195
2025-12-22,SKU010,10,14.087230967111127
2025-12-23,SKU010,13,13.749458067144431
2025-12-24,SKU010,20,14.371372857951927
2025-12-25,SKU010,11,16.503270294728722
2025-12-26,SKU010,13,10.741010529510772
2025-12-27,SKU010,19,17.649593257191995
2025-12-28,SKU010,16,19.444288120982954
2025-12-29,SKU010,18,11.609724004008731
2025-12-30,SKU010,11,13.232561594484123
2025-12-31,SKU010,18,17.356319065016045
2025-11-06,SKU011,2,2.414293425799552
2025-11-07,SKU011,7,2.8281129728576015
2025-11-08,SKU011,2,5.401126246618332
2025-11-09,SKU011,2,3.880250744299858
2025-11-10,SKU011,3,2.6622652030926597
2025-11-11,SKU011,2,3.267594094947154
2025-11-12,SKU011,3,2.577011818024588
2025-11-13,SKU011,4,3.240883123319331
2025-11-14,SKU011,5,3.766922168746183
2025-11-15,SKU011,6,4.081683878655192
2025-11-16,SKU011,2,4.585044021269234
2025-11-17,SKU011,1,2.499921302035661
2025-11-19,SKU011,2,3.0314330817006487
2025-11-20,SKU011,0,3.0745997089488064
2025-11-21,SKU011,0,4.111393333625666
2025-11-22,SKU011,3,4.448333432389298
2025-11-23,SKU011,1,4.10638347593191
2025-11-24,SKU011,1,2.733330951757419
2025-11-25,SKU011,1,2.655160573495063
2025-11-26,SKU011,2,2.8252290342614663
2025-11-27,SKU011,1,2.919484840384697
2025-11-28,SKU011,2,2.950072123802993
2025-11-29,SKU011,6,4.431723392753827
2025-11-30,SKU011,2,3.971363040611086
2025-12-01,SKU011,4,2.339048066238356
2025-12-02,SKU011,3,3.4936414071159447
2025-12-04,SKU011,0,2.875045218194926
2025-12-05,SKU011,2,3.1479979754483374
2025-12-06,SKU011,2,3.451573245841427
2025-12-07,SKU011,0,2.330821926765905
2025-12-08,SKU011,3,2.0528023338778527
2025-12-09,SKU011,1,2.653230225833206
2025-12-10,SKU011,3,2.901182094134805
2025-12-11,SKU011,6,2.7535495649559176
2025-12-12,SKU011,3,3.5870119289709423
2025-12-13,SKU011,2,4.3103846263021595
2025-12-14,SKU011,5,2.32127862648257
2025-12-15,SKU011,3,3.2063962976820526
2025-12-16,SKU011,2,2.9247869247967047
2025-12-17,SKU011,5,3.0242865946534843
2025-12-18,SKU011,3,2.9357851707012945
2025-12-19,SKU011,1,3.153090922480745
2025-12-20,SKU011,2,2.702970774297268
2025-12-21,SKU011,2,2.8889025321966124
2025-12-22,SKU011,1,2.3944875937184227
2025-12-23,SKU011,0,2.1874354819089326
2025-12-24,SKU011,5,3.1534721463901234
2025-12-25,SKU011,5,3.58381300253123
2025-12-26,SKU011,5,3.6803824066622726
2025-12-27,SKU011,3,4.580319698592824
2025-12-28,SKU011,3,3.2311985840040895
2025-12-29,SKU011,1,3.7453362202754064
2025-12-30,SKU011,0,2.830708976781257
2025-12-31,SKU011,2,4.0398825257784745
2025-11-06,SKU012,23,17.828246208397253
2025-11-07,SKU012,11,19.53177505846704
2025-11-08,SKU012,35,21.95253131406032
2025-11-09,SKU012,31,31.566563824335063
2025-11-10,SKU012,24,18.975264659271243
2025-11-11,SKU012,30,19.364878733440403
2025-11-12,SKU012,23,19.309536810467947
2025-11-13,SKU012,6,19.164522475436478
2025-11-14,SKU012,20,12.65336780345012
2025-11-15,SKU012,26,26.823685385157507
2025-11-16,SKU012,34,28.14780765740788
2025-11-17,SKU012,18,18.304897633664208
2025-11-19,SKU012,13,20.47630837793317
2025-11-20,SKU012,28,14.124510118830754
2025-11-21,SKU012,14,19.342488116851104
2025-11-22,SKU012,33,26.36720685983168
2025-11-23,SKU012,36,33.319472623307725
2025-11-24,SKU012,18,19.37512621915157
2025-11-25,SKU012,20,16.700115825772983
2025-11-26,SKU012,23,17.99380478688936
2025-11-27,SKU012,19,20.108826722857774
2025-11-28,SKU012,25,17.383852144536384
2025-11-29,SKU012,31,29.90648002152007
2025-11-30,SKU012,25,32.613265498080345
2025-12-01,SKU012,23,18.714240844853222
2025-12-02,SKU012,23,20.299270179340493
2025-12-04,SKU012,24,20.175552355150696
2025-12-05,SKU012,27,19.368912492585846
2025-12-06,SKU012,22,24.028489278005416
2025-12-07,SKU012,26,22.671358347314996
2025-12-08,SKU012,24,23.630676474385044
